0.100000	5833.636487	9.666224	5843.302712
0.200000	2916.818244	19.332449	2936.150693
0.300000	1944.545496	28.998673	1973.544169
0.400000	1458.409122	38.664898	1497.074020
0.500000	1166.727297	48.331122	1215.058420
0.600000	972.272748	57.997347	1030.270095
0.700000	833.376641	67.663571	901.040212
0.800000	729.204561	77.329796	806.534356
0.900000	648.181832	86.996020	735.177852
1.000000	583.363649	96.662244	680.025893
1.100000	530.330590	106.328469	636.659059
1.200000	486.136374	115.994693	602.131067
1.300000	448.741268	125.660918	574.402186
1.400000	416.688321	135.327142	552.015463
1.500000	388.909099	144.993367	533.902466
1.600000	364.602280	154.659591	519.261872
1.700000	343.155087	164.325816	507.480903
1.800000	324.090916	173.992040	498.082956
1.900000	307.033499	183.658264	490.691764
2.000000	291.681824	193.324489	485.006313
2.100000	277.792214	202.990713	480.782927
2.200000	265.165295	212.656938	477.822233
2.300000	253.636369	222.323162	475.959531
2.400000	243.068187	231.989387	475.057574
2.500000	233.345459	241.655611	475.001071
2.600000	224.370634	251.321835	475.692470
2.700000	216.060611	260.988060	477.048671
2.800000	208.344160	270.654284	478.998445
2.900000	201.159879	280.320509	481.480388
3.000000	194.454550	289.986733	484.441283
3.100000	188.181822	299.652958	487.834780
3.200000	182.301140	309.319182	491.620322
3.300000	176.776863	318.985407	495.762270
3.400000	171.577544	328.651631	500.229175
3.500000	166.675328	338.317855	504.993184
3.600000	162.045458	347.984080	510.029538
3.700000	157.665851	357.650304	515.316155
3.800000	153.516750	367.316529	520.833278
3.900000	149.580423	376.982753	526.563176
4.000000	145.840912	386.648978	532.489890
4.100000	142.283817	396.315202	538.599019
4.200000	138.896107	405.981427	544.877533
4.300000	135.665965	415.647651	551.313616
4.400000	132.582647	425.313875	557.896523
4.500000	129.636366	434.980100	564.616466
4.600000	126.818185	444.646324	571.464509
4.700000	124.119925	454.312549	578.432474
4.800000	121.534093	463.978773	585.512867
4.900000	119.053806	473.644998	592.698804
5.000000	116.672730	483.311222	599.983952
5.100000	114.385029	492.977447	607.362476
5.200000	112.185317	502.643671	614.828988
5.300000	110.068613	512.309895	622.378508
5.400000	108.030305	521.976120	630.006425
5.500000	106.066118	531.642344	637.708462
5.600000	104.172080	541.308569	645.480649
5.700000	102.344500	550.974793	653.319293
5.800000	100.579939	560.641018	661.220957
5.900000	98.875195	570.307242	669.182437
6.000000	97.227275	579.973467	677.200741
6.100000	95.633385	589.639691	685.273076
6.200000	94.090911	599.305915	693.396826
6.300000	92.597405	608.972140	701.569544
6.400000	91.150570	618.638364	709.788934
6.500000	89.748254	628.304589	718.052842
6.600000	88.388432	637.970813	726.359245
6.700000	87.069201	647.637038	734.706239
6.800000	85.788772	657.303262	743.092034
6.900000	84.545456	666.969487	751.514943
7.000000	83.337664	676.635711	759.973375
7.100000	82.163894	686.301935	768.465830
7.200000	81.022729	695.968160	776.990889
7.300000	79.912829	705.634384	785.547213
7.400000	78.832926	715.300609	794.133534
7.500000	77.781820	724.966833	802.748653
7.600000	76.758375	734.633058	811.391432
7.700000	75.761513	744.299282	820.060795
7.800000	74.790211	753.965506	828.755718
7.900000	73.843500	763.631731	837.475231
8.000000	72.920456	773.297955	846.218411
8.100000	72.020204	782.964180	854.984383
8.200000	71.141908	792.630404	863.772313
8.300000	70.284777	802.296629	872.581406
8.400000	69.448053	811.962853	881.410907
8.500000	68.631017	821.629078	890.260095
8.600000	67.832982	831.295302	899.128284
8.700000	67.053293	840.961526	908.014819
8.800000	66.291324	850.627751	916.919075
8.900000	65.546477	860.293975	925.840453
9.000000	64.818183	869.960200	934.778383
9.100000	64.105895	879.626424	943.732320
9.200000	63.409092	889.292649	952.701741
9.300000	62.727274	898.958873	961.686147
9.400000	62.059963	908.625098	970.685060
9.500000	61.406700	918.291322	979.698022
9.600000	60.767047	927.957546	988.724593
9.700000	60.140582	937.623771	997.764353
9.800000	59.526903	947.289995	1006.816898
9.900000	58.925621	956.956220	1015.881841
10.000000	58.336365	966.622444	1024.958809
10.100000	57.758777	976.288669	1034.047446
10.200000	57.192515	985.954893	1043.147408
10.300000	56.637247	995.621118	1052.258365
10.400000	56.092659	1005.287342	1061.380001
10.500000	55.558443	1014.953566	1070.512009
10.600000	55.034306	1024.619791	1079.654097
10.700000	54.519967	1034.286015	1088.805982
10.800000	54.015153	1043.952240	1097.967392
10.900000	53.519601	1053.618464	1107.138065
11.000000	53.033059	1063.284689	1116.317748
11.100000	52.555284	1072.950913	1125.506197
11.200000	52.086040	1082.617138	1134.703178
11.300000	51.625102	1092.283362	1143.908464
11.400000	51.172250	1101.949586	1153.121836
11.500000	50.727274	1111.615811	1162.343085
11.600000	50.289970	1121.282035	1171.572005
11.700000	49.860141	1130.948260	1180.808401
11.800000	49.437597	1140.614484	1190.052082
11.900000	49.022155	1150.280709	1199.302864
12.000000	48.613637	1159.946933	1208.560570
12.100000	48.211872	1169.613157	1217.825029
12.200000	47.816693	1179.279382	1227.096074
12.300000	47.427939	1188.945606	1236.373545
12.400000	47.045456	1198.611831	1245.657286
12.500000	46.669092	1208.278055	1254.947147
12.600000	46.298702	1217.944280	1264.242982
12.700000	45.934146	1227.610504	1273.544650
12.800000	45.575285	1237.276729	1282.852014
12.900000	45.221988	1246.942953	1292.164941
13.000000	44.874127	1256.609177	1301.483304
13.100000	44.531576	1266.275402	1310.806978
13.200000	44.194216	1275.941626	1320.135842
13.300000	43.861928	1285.607851	1329.469779
13.400000	43.534601	1295.274075	1338.808676
13.500000	43.212122	1304.940300	1348.152422
13.600000	42.894386	1314.606524	1357.500910
13.700000	42.581288	1324.272749	1366.854037
13.800000	42.272728	1333.938973	1376.211701
13.900000	41.968608	1343.605197	1385.573805
14.000000	41.668832	1353.271422	1394.940254
14.100000	41.373308	1362.937646	1404.310955
14.200000	41.081947	1372.603871	1413.685818
14.300000	40.794661	1382.270095	1423.064756
14.400000	40.511364	1391.936320	1432.447684
14.500000	40.231976	1401.602544	1441.834520
14.600000	39.956414	1411.268769	1451.225183
14.700000	39.684602	1420.934993	1460.619595
14.800000	39.416463	1430.601217	1470.017680
14.900000	39.151923	1440.267442	1479.419365
15.000000	38.890910	1449.933666	1488.824576
15.100000	38.633354	1459.599891	1498.233245
15.200000	38.379187	1469.266115	1507.645303
15.300000	38.128343	1478.932340	1517.060683
15.400000	37.880756	1488.598564	1526.479320
15.500000	37.636364	1498.264789	1535.901153
15.600000	37.395106	1507.931013	1545.326119
15.700000	37.156920	1517.597237	1554.754158
15.800000	36.921750	1527.263462	1564.185212
15.900000	36.689538	1536.929686	1573.619224
16.000000	36.460228	1546.595911	1583.056139
16.100000	36.233767	1556.262135	1592.495902
16.200000	36.010102	1565.928360	1601.938461
16.300000	35.789181	1575.594584	1611.383765
16.400000	35.570954	1585.260808	1620.831763
16.500000	35.355373	1594.927033	1630.282406
16.600000	35.142388	1604.593257	1639.735646
16.700000	34.931955	1614.259482	1649.191437
16.800000	34.724027	1623.925706	1658.649733
16.900000	34.518559	1633.591931	1668.110490
17.000000	34.315509	1643.258155	1677.573664
17.100000	34.114833	1652.924380	1687.039213
17.200000	33.916491	1662.590604	1696.507095
17.300000	33.720442	1672.256828	1705.977271
17.400000	33.526646	1681.923053	1715.449699
17.500000	33.335066	1691.589277	1724.924343
17.600000	33.145662	1701.255502	1734.401164
17.700000	32.958398	1710.921726	1743.880124
17.800000	32.773239	1720.587951	1753.361189
17.900000	32.590148	1730.254175	1762.844323
18.000000	32.409092	1739.920400	1772.329491
18.100000	32.230036	1749.586624	1781.816660
18.200000	32.052948	1759.252848	1791.305796
18.300000	31.877795	1768.919073	1800.796868
18.400000	31.704546	1778.585297	1810.289843
18.500000	31.533170	1788.251522	1819.784692
18.600000	31.363637	1797.917746	1829.281383
18.700000	31.195917	1807.583971	1838.779888
18.800000	31.029981	1817.250195	1848.280176
18.900000	30.865802	1826.916420	1857.782221
19.000000	30.703350	1836.582644	1867.285994
19.100000	30.542599	1846.248868	1876.791468
19.200000	30.383523	1855.915093	1886.298616
19.300000	30.226096	1865.581317	1895.807413
19.400000	30.070291	1875.247542	1905.317833
19.500000	29.916085	1884.913766	1914.829851
19.600000	29.763451	1894.579991	1924.343442
19.700000	29.612368	1904.246215	1933.858583
19.800000	29.462811	1913.912440	1943.375250
19.900000	29.314756	1923.578664	1952.893420
20.000000	29.168182	1933.244888	1962.413071
20.100000	29.023067	1942.911113	1971.934180
20.200000	28.879389	1952.577337	1981.456726
20.300000	28.737126	1962.243562	1990.980687
20.400000	28.596257	1971.909786	2000.506043
20.500000	28.456763	1981.576011	2010.032774
20.600000	28.318624	1991.242235	2019.560859
20.700000	28.181819	2000.908460	2029.090278
20.800000	28.046329	2010.574684	2038.621013
20.900000	27.912136	2020.240908	2048.153045
21.000000	27.779221	2029.907133	2057.686354
21.100000	27.647566	2039.573357	2067.220924
21.200000	27.517153	2049.239582	2076.756735
21.300000	27.387965	2058.905806	2086.293771
21.400000	27.259984	2068.572031	2095.832014
21.500000	27.133193	2078.238255	2105.371448
21.600000	27.007576	2087.904479	2114.912056
21.700000	26.883117	2097.570704	2124.453821
21.800000	26.759800	2107.236928	2133.996729
21.900000	26.637610	2116.903153	2143.540762
22.000000	26.516529	2126.569377	2153.085907
22.100000	26.396545	2136.235602	2162.632147
22.200000	26.277642	2145.901826	2172.179468
22.300000	26.159805	2155.568051	2181.727855
22.400000	26.043020	2165.234275	2191.277295
22.500000	25.927273	2174.900499	2200.827773
22.600000	25.812551	2184.566724	2210.379275
22.700000	25.698839	2194.232948	2219.931787
22.800000	25.586125	2203.899173	2229.485298
22.900000	25.474395	2213.565397	2239.039792
23.000000	25.363637	2223.231622	2248.595259
23.100000	25.253838	2232.897846	2258.151684
23.200000	25.144985	2242.564071	2267.709055
23.300000	25.037066	2252.230295	2277.267361
23.400000	24.930070	2261.896519	2286.826590
23.500000	24.823985	2271.562744	2296.386729
23.600000	24.718799	2281.228968	2305.947767
23.700000	24.614500	2290.895193	2315.509693
23.800000	24.511078	2300.561417	2325.072495
23.900000	24.408521	2310.227642	2334.636163
24.000000	24.306819	2319.893866	2344.200685
24.100000	24.205961	2329.560091	2353.766051
24.200000	24.105936	2339.226315	2363.332251
24.300000	24.006735	2348.892539	2372.899274
24.400000	23.908346	2358.558764	2382.467110
24.500000	23.810761	2368.224988	2392.035749
24.600000	23.713969	2377.891213	2401.605182
24.700000	23.617961	2387.557437	2411.175399
24.800000	23.522728	2397.223662	2420.746389
24.900000	23.428259	2406.889886	2430.318145
25.000000	23.334546	2416.556111	2439.890656
