0.930000	58.704014	1.138330
0.935000	58.992533	1.135542
0.940000	59.261559	1.132962
0.945000	59.510718	1.130588
0.950000	59.739663	1.128419
0.955000	59.948072	1.126456
0.960000	60.135651	1.124698
0.965000	60.302135	1.123144
0.970000	60.447287	1.121795
0.975000	60.570900	1.120650
0.980000	60.672797	1.119708
0.985000	60.752832	1.118971
0.990000	60.810892	1.118436
0.995000	60.846892	1.118105
1.000000	60.860783	1.117978
1.005000	60.852543	1.118053
1.010000	60.822188	1.118332
1.015000	60.769760	1.118815
1.020000	60.695337	1.119500
1.025000	60.599028	1.120390
1.030000	60.480971	1.121483
1.035000	60.341338	1.122779
1.040000	60.180329	1.124280
1.045000	59.998175	1.125986
1.050000	59.795136	1.127896
1.055000	59.571500	1.130011
1.060000	59.327583	1.132331
1.065000	59.063727	1.134858
1.070000	58.780300	1.137591
1.075000	58.477696	1.140530
1.080000	58.156330	1.143677
1.085000	57.816642	1.147032
1.090000	57.459090	1.150595
1.095000	57.084156	1.154368
1.100000	56.692337	1.158350
1.105000	56.284149	1.162543
1.110000	55.860125	1.166947
1.115000	55.420810	1.171563
1.120000	54.966765	1.176391
1.125000	54.498560	1.181434
1.130000	54.016780	1.186691
1.135000	53.522014	1.192163
1.140000	53.014861	1.197852
1.145000	52.495927	1.203758
1.150000	51.965823	1.209882
1.155000	51.425160	1.216225
1.160000	50.874557	1.222789
1.165000	50.314629	1.229574
1.170000	49.745994	1.236582
1.175000	49.169267	1.243813
1.180000	48.585060	1.251269
1.185000	47.993982	1.258950
1.190000	47.396637	1.266859
1.195000	46.793622	1.274995
1.200000	46.185528	1.283361
1.205000	45.572938	1.291958
1.210000	44.956426	1.300787
1.215000	44.336557	1.309848
1.220000	43.713882	1.319144
1.225000	43.088946	1.328676
1.230000	42.462279	1.338444
1.235000	41.834398	1.348451
1.240000	41.205809	1.358697
1.245000	40.577003	1.369184
1.250000	39.948456	1.379914
1.255000	39.320632	1.390886
1.260000	38.693978	1.402104
1.265000	38.068927	1.413568
1.270000	37.445896	1.425279
1.275000	36.825286	1.437239
1.280000	36.207484	1.449448
1.285000	35.592859	1.461909
1.290000	34.981765	1.474623
1.295000	34.374540	1.487591
1.300000	33.771507	1.500813
1.305000	33.172971	1.514292
1.310000	32.579223	1.528029
1.315000	31.990537	1.542024
1.320000	31.407173	1.556279
1.325000	30.829375	1.570795
1.330000	30.257371	1.585573
1.335000	29.691375	1.600615
1.340000	29.131586	1.615920
1.345000	28.578189	1.631491
1.350000	28.031355	1.647327
1.355000	27.491241	1.663431
1.360000	26.957991	1.679802
1.365000	26.431736	1.696442
1.370000	25.912594	1.713352
1.375000	25.400670	1.730531
1.380000	24.896058	1.747981
1.385000	24.398842	1.765702
1.390000	23.909091	1.783694
1.395000	23.426867	1.801959
1.400000	22.952220	1.820495
1.405000	22.485191	1.839304
1.410000	22.025809	1.858386
1.415000	21.574096	1.877741
1.420000	21.130067	1.897368
1.425000	20.693724	1.917267
1.430000	20.265065	1.937438
1.435000	19.844079	1.957882
1.440000	19.430747	1.978596
1.445000	19.025046	1.999581
1.450000	18.626943	2.020836
1.455000	18.236402	2.042360
1.460000	17.853378	2.064152
1.465000	17.477825	2.086211
1.470000	17.109688	2.108535
1.475000	16.748910	2.131124
1.480000	16.395427	2.153974
1.485000	16.049173	2.177086
1.490000	15.710078	2.200456
1.495000	15.378069	2.224083
1.500000	15.053067	2.247964
1.505000	14.734993	2.272097
1.510000	14.423764	2.296480
1.515000	14.119295	2.321108
1.520000	13.821500	2.345980
1.525000	13.530288	2.371092
1.530000	13.245569	2.396440
1.535000	12.967251	2.422021
1.540000	12.695239	2.447831
